node,location,time,rules,primary,downsample,richness,links,connectance,diameter,complexity,distance,basal,top,generality,vulnerability,S1,S2,S4,S5
trophic,Kashmir,3,maximal,true,true,8,11,0.171875,7,0.9148187499685492,2.0,6.0,0.0,2.669269563007828,0.5175491695067657,0.0,0.0,0.0,0.0
trophic,Kashmir,3,maximal,false,false,11,20,0.1652892561983471,8,0.9642005520432326,3.0,1.0,1.0,2.1362669223756576,1.3280197150781923,3.0,0.0,13.0,0.0
trophic,Kashmir,3,maximal,false,true,10,12,0.12,7,0.9104872241614538,2.0,6.0,1.0,2.250925735484551,0.6324555320336759,1.0,0.0,0.0,1.0
trophic,Kashmir,4,maximal,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Kashmir,4,maximal,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Kashmir,4,maximal,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Kashmir,4,maximal,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Kashmir,5,maximal,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Kashmir,5,maximal,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Kashmir,5,maximal,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Kashmir,5,maximal,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Kashmir,1,minimum,true,false,11,16,0.1322314049586777,7,0.9667715014127641,3.0,1.0,2.0,1.8635254955935732,1.916436086262016,2.0,0.0,22.0,0.0
trophic,Kashmir,1,minimum,true,true,9,9,0.1111111111111111,7,0.8937238832731077,3.0,6.0,0.0,2.29128784747792,0.0,0.0,0.0,0.0,0.0
trophic,Kashmir,1,minimum,false,false,11,16,0.1322314049586777,7,0.9667715014127641,3.0,1.0,2.0,1.8635254955935732,1.916436086262016,2.0,0.0,22.0,0.0
trophic,Kashmir,1,minimum,false,true,9,9,0.1111111111111111,6,0.8937238832731077,2.0,6.0,0.0,2.29128784747792,0.0,0.0,0.0,0.0,0.0
trophic,Kashmir,2,minimum,true,false,10,13,0.13,4,0.9768181629690804,1.0,1.0,3.0,1.3374935098492586,1.766981104093143,2.0,0.0,16.0,0.0
trophic,Kashmir,2,minimum,true,true,9,11,0.13580246913580246,4,0.9484762178149537,1.0,2.0,2.0,1.4813657362192647,1.481365736219265,0.0,0.0,10.0,0.0
trophic,Kashmir,2,minimum,false,false,10,13,0.13,4,0.9768181629690804,1.0,1.0,3.0,1.3374935098492586,1.766981104093143,2.0,0.0,16.0,0.0
trophic,Kashmir,2,minimum,false,true,7,7,0.14285714285714285,4,0.9631182755749307,2.0,4.0,1.0,1.8257418583505538,0.5773502691896257,0.0,0.0,1.0,0.0
trophic,Kashmir,3,minimum,true,false,11,20,0.1652892561983471,8,0.9642005520432326,3.0,1.0,1.0,2.1362669223756576,1.3280197150781923,3.0,0.0,13.0,0.0
trophic,Kashmir,3,minimum,true,true,9,10,0.12345679012345678,6,0.9185610865579281,2.0,6.0,0.0,2.315407331574968,0.33333333333333337,0.0,0.0,0.0,0.0
trophic,Kashmir,3,minimum,false,false,11,20,0.1652892561983471,8,0.9642005520432326,3.0,1.0,1.0,2.1362669223756576,1.3280197150781923,3.0,0.0,13.0,0.0
trophic,Kashmir,3,minimum,false,true,10,13,0.13,7,0.9651010243855225,3.0,4.0,0.0,2.110818693198342,0.48304589153964794,0.0,0.0,2.0,0.0
trophic,Kashmir,4,minimum,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Kashmir,4,minimum,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Kashmir,4,minimum,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Kashmir,4,minimum,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Kashmir,5,minimum,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Kashmir,5,minimum,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Kashmir,5,minimum,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Kashmir,5,minimum,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Meishan,1,maximal,true,false,30,127,0.1411111111111111,20,0.8247899331535116,3.0,1.0,9.0,6.089467069900476,4.2966172205852695,2.0,0.0,191.0,0.0
guild,Meishan,1,maximal,true,true,21,89,0.2018140589569161,18,0.8492859737273483,3.0,12.0,2.0,6.252237694655906,2.0953463175513947,1.0,0.0,1.0,10.0
guild,Meishan,1,maximal,false,false,30,127,0.1411111111111111,20,0.8247899331535116,3.0,1.0,9.0,6.089467069900476,4.2966172205852695,2.0,0.0,191.0,0.0
guild,Meishan,1,maximal,false,true,23,97,0.1833648393194707,19,0.8542820726375278,3.0,11.0,2.0,6.27372965583204,2.2953811673788107,0.0,0.0,6.0,0.0
guild,Meishan,2,maximal,true,false,23,65,0.12287334593572778,19,0.8832547880749407,3.0,1.0,3.0,4.323846918418025,3.550315913127162,1.0,0.0,136.0,0.0
guild,Meishan,2,maximal,true,true,17,39,0.13494809688581316,15,0.8290930689291729,3.0,12.0,1.0,4.7534816961143465,0.8488746876271654,0.0,0.0,0.0,0.0
guild,Meishan,2,maximal,false,false,23,65,0.12287334593572778,19,0.8832547880749407,3.0,1.0,3.0,4.323846918418025,3.550315913127162,1.0,0.0,136.0,0.0
guild,Meishan,2,maximal,false,true,18,41,0.12654320987654322,17,0.8966684868673335,3.0,11.0,0.0,4.547857356596369,0.7519039015221181,2.0,0.0,3.0,10.0
guild,Meishan,3,maximal,true,false,15,33,0.14666666666666667,9,0.8733105469425906,3.0,1.0,5.0,2.704493615131253,2.7568097504180447,1.0,0.0,45.0,0.0
guild,Meishan,3,maximal,true,true,11,24,0.19834710743801653,9,0.8576026058447374,3.0,5.0,1.0,3.2192602199319587,0.9816498172140428,0.0,0.0,1.0,0.0
guild,Meishan,3,maximal,false,false,15,33,0.14666666666666667,9,0.8733105469425906,3.0,1.0,5.0,2.704493615131253,2.7568097504180447,1.0,0.0,45.0,0.0
guild,Meishan,3,maximal,false,true,12,28,0.19444444444444445,9,0.8825384056702856,3.0,2.0,2.0,2.933608802492351,1.8257418583505536,1.0,0.0,15.0,0.0
guild,Meishan,4,maximal,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Meishan,4,maximal,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Meishan,4,maximal,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Meishan,4,maximal,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Meishan,5,maximal,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Meishan,5,maximal,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Meishan,5,maximal,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Meishan,5,maximal,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Meishan,1,minimum,true,false,19,85,0.23545706371191136,15,0.8440840216339868,3.0,1.0,3.0,4.869045321126236,2.9319773580418684,2.0,0.0,37.0,0.0
guild,Meishan,1,minimum,true,true,16,65,0.25390625,15,0.858854231356092,3.0,7.0,0.0,4.850687236533259,1.94828984838841,0.0,0.0,0.0,0.0
guild,Meishan,1,minimum,false,false,19,85,0.23545706371191136,15,0.8440840216339868,3.0,1.0,3.0,4.869045321126236,2.9319773580418684,2.0,0.0,37.0,0.0
guild,Meishan,1,minimum,false,true,16,63,0.24609375,14,0.852968405781962,3.0,7.0,1.0,4.836923953643817,1.9137659209004638,0.0,0.0,1.0,1.0
guild,Meishan,2,minimum,true,false,12,30,0.20833333333333334,9,0.8738158200697317,3.0,1.0,2.0,2.969542358374741,2.0670576365276494,1.0,0.0,21.0,0.0
guild,Meishan,2,minimum,true,true,10,26,0.26,8,0.8692173315612844,3.0,3.0,1.0,3.3399933466334266,1.2649110640673518,0.0,0.0,6.0,0.0
guild,Meishan,2,minimum,false,false,12,30,0.20833333333333334,9,0.8738158200697317,3.0,1.0,2.0,2.969542358374741,2.0670576365276494,1.0,0.0,21.0,0.0
guild,Meishan,2,minimum,false,true,12,28,0.19444444444444445,9,0.870251610979085,3.0,3.0,2.0,3.08466392256134,1.6143297699232972,1.0,0.0,10.0,0.0
guild,Meishan,3,minimum,true,false,10,22,0.22,7,0.8922370078503852,3.0,1.0,2.0,2.250925735484551,1.7511900715418263,1.0,0.0,10.0,0.0
guild,Meishan,3,minimum,true,true,8,16,0.25,6,0.8264925920425227,3.0,4.0,1.0,2.6726124191242437,0.9258200997725514,0.0,0.0,0.0,0.0
guild,Meishan,3,minimum,false,false,10,22,0.22,7,0.8922370078503852,3.0,1.0,2.0,2.250925735484551,1.7511900715418263,1.0,0.0,10.0,0.0
guild,Meishan,3,minimum,false,true,9,16,0.19753086419753085,5,0.8771987175002516,2.0,4.0,2.0,2.488864087178013,1.0929064207170003,0.0,0.0,1.0,0.0
guild,Meishan,4,minimum,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Meishan,4,minimum,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Meishan,4,minimum,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Meishan,4,minimum,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Meishan,5,minimum,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Meishan,5,minimum,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Meishan,5,minimum,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Meishan,5,minimum,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Meishan,1,maximal,true,false,470,10162,0.0460027161611589,184,0.6947666559121014,3.0,1.0,285.0,53.86531785342014,31.34744380182228,46.0,0.0,66015.0,0.0
species,Meishan,1,maximal,true,true,187,8502,0.24312962910006006,182,0.6566541776597662,2.0,122.0,2.0,73.9496531746166,12.802999494022124,101.0,35.0,60.0,875.0
species,Meishan,1,maximal,false,false,470,10162,0.0460027161611589,184,0.6947666559121014,3.0,1.0,285.0,53.86531785342014,31.34744380182228,46.0,0.0,66015.0,0.0
species,Meishan,1,maximal,false,true,190,8516,0.23590027700831026,181,0.6729379332724694,2.0,122.0,7.0,73.54133257406819,13.999228208029747,331.0,97.0,187.0,1892.0
species,Meishan,2,maximal,true,false,169,2122,0.0742971184482336,112,0.6993462352474685,3.0,1.0,55.0,32.62446094941751,12.021735270198487,34.0,0.0,7002.0,0.0
species,Meishan,2,maximal,true,true,107,1913,0.16708882871866537,105,0.2522184986154644,2.0,87.0,0.0,39.81838730478952,1.6580864190660163,0.0,0.0,0.0,6.0
species,Meishan,2,maximal,false,false,169,2122,0.0742971184482336,112,0.6993462352474685,3.0,1.0,55.0,32.62446094941751,12.021735270198487,34.0,0.0,7002.0,0.0
species,Meishan,2,maximal,false,true,108,1914,0.1640946502057613,105,0.26890348274880677,2.0,87.0,1.0,39.665148273250416,2.3870105392816647,0.0,0.0,0.0,6.0
species,Meishan,3,maximal,true,false,68,211,0.045631487889273355,44,0.9162584889389804,3.0,1.0,22.0,9.037467129450105,5.417329038090257,26.0,0.0,991.0,0.0
species,Meishan,3,maximal,true,true,45,133,0.06567901234567901,44,0.4024245894935412,2.0,41.0,0.0,11.094543203254872,0.29814239699997197,0.0,0.0,0.0,0.0
species,Meishan,3,maximal,false,false,68,211,0.045631487889273355,44,0.9162584889389804,3.0,1.0,22.0,9.037467129450105,5.417329038090257,26.0,0.0,991.0,0.0
species,Meishan,3,maximal,false,true,45,133,0.06567901234567901,43,0.4024245894935412,2.0,41.0,0.0,11.094543203254872,0.29814239699997197,0.0,0.0,0.0,0.0
species,Meishan,4,maximal,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Meishan,4,maximal,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Meishan,4,maximal,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Meishan,4,maximal,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Meishan,5,maximal,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Meishan,5,maximal,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Meishan,5,maximal,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Meishan,5,maximal,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Meishan,1,minimum,true,false,457,9799,0.04691906592801498,178,0.6960244435402817,3.0,1.0,278.0,52.576734092830904,31.086068738626853,46.0,0.0,61413.0,0.0
species,Meishan,1,minimum,true,true,182,8213,0.24794710783721774,175,0.660606721001057,2.0,115.0,4.0,71.95955330349568,13.545522472092115,179.0,66.0,99.0,1251.0
species,Meishan,1,minimum,false,false,457,9799,0.04691906592801498,178,0.6960244435402817,3.0,1.0,278.0,52.576734092830904,31.086068738626853,46.0,0.0,61413.0,0.0
species,Meishan,1,minimum,false,true,182,8193,0.24734331602463472,173,0.6592198746027951,2.0,115.0,5.0,71.98829518692338,13.562816928486441,294.0,93.0,181.0,1536.0
species,Meishan,2,minimum,true,false,154,1945,0.08201214370045538,98,0.7063780062088602,3.0,1.0,54.0,31.37897203952885,11.503310861110258,34.0,0.0,5511.0,0.0
species,Meishan,2,minimum,true,true,101,1768,0.1733163415351436,97,0.2505645011476378,2.0,80.0,1.0,37.67349831443218,2.9652108268257678,0.0,0.0,0.0,1.0
species,Meishan,2,minimum,false,false,154,1945,0.08201214370045538,98,0.7063780062088602,3.0,1.0,54.0,31.37897203952885,11.503310861110258,34.0,0.0,5511.0,0.0
species,Meishan,2,minimum,false,true,104,1776,0.16420118343195267,98,0.0,3.0,78.0,4.0,37.20520172100699,3.9553142516084416,0.0,0.0,11.0,0.0
species,Meishan,3,minimum,true,false,62,193,0.05020811654526535,41,0.9143556782924248,3.0,1.0,19.0,8.748029920998096,5.044408814277763,26.0,0.0,790.0,0.0
species,Meishan,3,minimum,true,true,45,131,0.06469135802469136,40,0.6739975995352306,2.0,37.0,2.0,10.315086529012255,0.733057799476779,0.0,0.0,2.0,6.0
species,Meishan,3,minimum,false,false,62,193,0.05020811654526535,41,0.9143556782924248,3.0,1.0,19.0,8.748029920998096,5.044408814277763,26.0,0.0,790.0,0.0
species,Meishan,3,minimum,false,true,43,125,0.06760411032990805,40,0.4855263968114562,2.0,38.0,0.0,10.557809011271889,0.42616526463289267,0.0,0.0,0.0,0.0
species,Meishan,4,minimum,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Meishan,4,minimum,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Meishan,4,minimum,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Meishan,4,minimum,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Meishan,5,minimum,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Meishan,5,minimum,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Meishan,5,minimum,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Meishan,5,minimum,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Meishan,1,maximal,true,false,40,162,0.10125,24,0.8410551484572935,3.0,1.0,15.0,6.916906081738405,5.0278710384701775,4.0,0.0,384.0,0.0
trophic,Meishan,1,maximal,true,true,26,102,0.15088757396449703,22,0.8279832794463945,3.0,17.0,2.0,7.407688313762003,1.8093772834448192,0.0,0.0,0.0,3.0
trophic,Meishan,1,maximal,false,false,40,162,0.10125,24,0.8410551484572935,3.0,1.0,15.0,6.916906081738405,5.0278710384701775,4.0,0.0,384.0,0.0
trophic,Meishan,1,maximal,false,true,27,106,0.14540466392318244,22,0.8568211639449924,3.0,15.0,3.0,7.253253518917328,1.9200546051114502,6.0,5.0,10.0,62.0
trophic,Meishan,2,maximal,true,false,39,154,0.1012491781722551,30,0.8820081236634395,3.0,1.0,7.0,7.38757391252977,4.501161943254898,5.0,0.0,361.0,0.0
trophic,Meishan,2,maximal,true,true,28,109,0.13903061224489796,25,0.7443096397783551,3.0,18.0,1.0,8.443008440975973,1.2863754913562,2.0,1.0,7.0,15.0
trophic,Meishan,2,maximal,false,false,39,154,0.1012491781722551,30,0.8820081236634395,3.0,1.0,7.0,7.38757391252977,4.501161943254898,5.0,0.0,361.0,0.0
trophic,Meishan,2,maximal,false,true,29,106,0.12604042806183116,26,0.7316151428979977,4.0,20.0,1.0,8.333563215220064,1.3168105967766401,1.0,0.0,1.0,9.0
trophic,Meishan,3,maximal,true,false,22,52,0.10743801652892562,13,0.9167505886919269,3.0,1.0,7.0,3.761274537598412,3.125097401079487,4.0,0.0,97.0,0.0
trophic,Meishan,3,maximal,true,true,17,34,0.11764705882352941,13,0.8286715750174156,3.0,11.0,2.0,4.315669125408017,0.9354143466934853,0.0,0.0,3.0,10.0
trophic,Meishan,3,maximal,false,false,22,52,0.10743801652892562,13,0.9167505886919269,3.0,1.0,7.0,3.761274537598412,3.125097401079487,4.0,0.0,97.0,0.0
trophic,Meishan,3,maximal,false,true,15,33,0.14666666666666667,13,0.855270525514114,3.0,9.0,1.0,4.5071371971891105,0.7745966692414834,0.0,0.0,3.0,0.0
trophic,Meishan,4,maximal,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Meishan,4,maximal,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Meishan,4,maximal,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Meishan,4,maximal,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Meishan,5,maximal,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Meishan,5,maximal,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Meishan,5,maximal,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Meishan,5,maximal,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Meishan,1,minimum,true,false,27,109,0.149519890260631,18,0.8640683752629613,3.0,1.0,8.0,5.536462918906046,3.663557345211403,4.0,0.0,111.0,0.0
trophic,Meishan,1,minimum,true,true,21,78,0.17687074829931973,17,0.8310441798791004,3.0,11.0,3.0,5.883390664768549,2.1712405933672376,0.0,0.0,1.0,1.0
trophic,Meishan,1,minimum,false,false,27,109,0.149519890260631,18,0.8640683752629613,3.0,1.0,8.0,5.536462918906046,3.663557345211403,4.0,0.0,111.0,0.0
trophic,Meishan,1,minimum,false,true,20,74,0.185,17,0.8686679289737045,3.0,9.0,3.0,5.768334613259388,1.8381913307436342,3.0,1.0,6.0,5.0
trophic,Meishan,2,minimum,true,false,25,96,0.1536,17,0.8679386692324313,3.0,1.0,6.0,6.080570148705903,3.064310689208912,5.0,0.0,101.0,0.0
trophic,Meishan,2,minimum,true,true,18,73,0.22530864197530864,16,0.692657029354276,2.0,11.0,0.0,7.157655072982411,0.639137490706142,0.0,0.0,1.0,3.0
trophic,Meishan,2,minimum,false,false,25,96,0.1536,17,0.8679386692324313,3.0,1.0,6.0,6.080570148705903,3.064310689208912,5.0,0.0,101.0,0.0
trophic,Meishan,2,minimum,false,true,19,73,0.20221606648199447,17,0.6693338520361085,3.0,13.0,0.0,7.041647202298439,1.067872125861979,0.0,0.0,0.0,6.0
trophic,Meishan,3,minimum,true,false,16,37,0.14453125,10,0.9282876251196286,3.0,1.0,4.0,3.1773941104832013,2.1823152842795195,4.0,0.0,34.0,0.0
trophic,Meishan,3,minimum,true,true,12,22,0.1527777777777778,9,0.7489415107422277,2.0,8.0,1.0,3.8336626999476224,0.7177405625652734,0.0,0.0,0.0,0.0
trophic,Meishan,3,minimum,false,false,16,37,0.14453125,10,0.9282876251196286,3.0,1.0,4.0,3.1773941104832013,2.1823152842795195,4.0,0.0,34.0,0.0
trophic,Meishan,3,minimum,false,true,12,23,0.1597222222222222,10,0.8016514987852666,3.0,8.0,0.0,3.82475984589724,0.5149286505444373,0.0,0.0,0.0,1.0
trophic,Meishan,4,minimum,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Meishan,4,minimum,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Meishan,4,minimum,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Meishan,4,minimum,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Meishan,5,minimum,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Meishan,5,minimum,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Meishan,5,minimum,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Meishan,5,minimum,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Russia,1,maximal,true,false,4,3,0.1875,1,NaN,2.0,1.0,3.0,0.5,1.5,0.0,0.0,3.0,0.0
guild,Russia,1,maximal,true,true,4,3,0.1875,1,NaN,2.0,1.0,3.0,0.5,1.5,0.0,0.0,3.0,0.0
guild,Russia,1,maximal,false,false,4,3,0.1875,1,NaN,2.0,1.0,3.0,0.5,1.5,0.0,0.0,3.0,0.0
guild,Russia,1,maximal,false,true,4,3,0.1875,1,NaN,2.0,1.0,3.0,0.5,1.5,0.0,0.0,3.0,0.0
guild,Russia,2,maximal,true,false,11,27,0.2231404958677686,9,0.8922804524698814,3.0,1.0,1.0,2.7336289566668097,1.5724907862137931,1.0,0.0,15.0,0.0
guild,Russia,2,maximal,true,true,10,21,0.21,8,0.9138834296275823,3.0,4.0,1.0,2.8460498941515415,0.9944289260117531,0.0,0.0,3.0,0.0
guild,Russia,2,maximal,false,false,11,27,0.2231404958677686,9,0.8922804524698814,3.0,1.0,1.0,2.7336289566668097,1.5724907862137931,1.0,0.0,15.0,0.0
guild,Russia,2,maximal,false,true,10,19,0.19,6,0.8500384154498957,2.0,6.0,1.0,2.960855732160327,0.9944289260117533,0.0,0.0,0.0,0.0
guild,Russia,3,maximal,true,false,8,13,0.203125,5,0.935986318556972,3.0,1.0,2.0,1.5059406173077154,1.5979898086569353,0.0,0.0,10.0,0.0
guild,Russia,3,maximal,true,true,7,10,0.20408163265306123,5,0.9245821090272717,3.0,3.0,1.0,1.8126539343499313,0.7867957924694431,0.0,0.0,1.0,0.0
guild,Russia,3,maximal,false,false,8,13,0.203125,5,0.935986318556972,3.0,1.0,2.0,1.5059406173077154,1.5979898086569353,0.0,0.0,10.0,0.0
guild,Russia,3,maximal,false,true,6,9,0.25,5,0.8937238832731077,4.0,3.0,0.0,1.9748417658131499,0.5477225575051661,0.0,0.0,0.0,0.0
guild,Russia,4,maximal,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Russia,4,maximal,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Russia,4,maximal,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Russia,4,maximal,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Russia,5,maximal,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Russia,5,maximal,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
